-149.664	65.366	-84.4339
-157.879	69.7394	-87.5822
-152.511	71.3189	-88.0668
-1000	-1000	-1000
-150.362	68.3077	-87.8399
-148.517	68.3087	-88.102
-150.537	68.6539	-87.553
-1000	-1000	-1000
-165.795	61.3728	-90.1357
-151.583	42.1803	-89.3237
-148.945	70.8373	-79.6208
-140.236	56.1598	-78.7172
-163.031	62.3875	-90.429
-149.17	45.0402	-90.0871
-160.537	69.1628	-87.5612
-142.273	46.5937	-87.9073
