-155.009	62.3647	-85.9343
-157.51	63.9035	-87.0861
-158.38	65.2733	-83.9745
-153.323	62.9708	-85.4465
-154.743	63.2961	-84.5587
-155.817	63.8992	-86.1192
-154.21	63.1909	-85.3123
-190.812	27.8411	-84.0884
-172.159	56.411	-85.8312
-159.169	36.5575	-85.0223
-154.561	64.3842	-75.897
-145.342	49.8032	-75.6778
-167.387	58.8117	-88.7381
-155.635	41.041	-87.6867
-164.419	64.7602	-86.4532
-147.063	40.6472	-86.6417
