-156.345	62.2203	-86.1562
-155.11	68.0671	-89.736
-160.318	65.5637	-83.7765
-155.135	63.4236	-86.0819
-155.901	63.254	-84.8485
-157.491	63.4658	-86.3888
-155.192	63.097	-86.0576
-191.092	27.6116	-86.5235
-171.715	56.0022	-86.6853
-158.686	37.5849	-85.8535
-155.479	64.2281	-76.6157
-145.717	51.1831	-75.5045
-168.28	56.9973	-88.1162
-156.232	40.7311	-87.1119
-164.865	64.1104	-87.6915
-149.119	41.4458	-86.1616
