-150.992	64.1311	-86.9184
-158.153	67.4846	-90.437
-156.548	68.6629	-88.6817
-151.746	65.4824	-89.3422
-154.185	65.4327	-85.7236
-151.071	65.8204	-89.3888
-153.89	65.6936	-85.9491
-1000	-1000	-1000
-168.44	59.442	-89.3296
-154.626	40.6364	-88.8238
-152.792	66.7202	-79.4377
-143.066	53.9307	-78.6597
-163.067	59.6318	-90.9367
-152.314	43.5565	-90.0869
-161.952	66.4491	-90.0764
-146.472	43.7302	-89.0673
