-155.064	62.9328	-85.2958
-157.401	59.2619	-84.1658
-159.733	66.268	-82.6294
-154.762	63.3771	-84.0935
-155.127	63.8688	-83.1772
-156.637	64.2343	-85.0577
-154.674	64.6633	-84.8332
-162.925	64.8081	-85.4345
-172.57	56.3186	-86.0977
-158.456	36.8842	-85.3722
-155.577	64.7687	-75.171
-145.564	49.9758	-75.1332
-167.748	58.0899	-88.0695
-155.126	41.2795	-87.5251
-165.022	64.8156	-85.9498
-148.046	42.0227	-85.7758
