-156.83	58.2333	-77.4155
-165.361	62.6138	-74.1511
-162.427	64.093	-76.562
-157.682	61.3912	-73.5658
-158.304	61.2145	-74.4303
-157.06	61.3919	-74.1301
-158.3	61.872	-74.085
-1000	-1000	-1000
-158.68	37.0287	-79.7532
-174.945	53.9072	-76.6792
-146.329	50.5521	-81.9304
-158.455	63.2277	-81.9558
-157.287	38.6381	-74.4077
-170.85	55.8974	-72.7205
-150.837	39.8795	-74.1471
-168.496	62.3301	-74.0087
