-150.508	64.8339	-89.4657
-160.017	68.4369	-86.9509
-153.585	70.7109	-85.5123
-1000	-1000	-1000
-152.014	67.5723	-86.7424
-150.606	67.5743	-86.7155
-151.955	68.1541	-86.574
-1000	-1000	-1000
-153.331	42.1771	-88.0439
-168.673	60.3329	-89.0637
-139.513	56.7458	-94.025
-150.701	69.2664	-95.5061
-151.172	44.7252	-85.3444
-164.516	62.0569	-86.2068
-143.839	45.411	-85.7631
-161.691	68.9452	-87.1578
