-151.199	63.6641	-85.8254
-159.321	68.3114	-88.9387
-153.74	69.8534	-89.9999
-1000	-1000	-1000
-152.231	65.9843	-88.6958
-150.822	66.9986	-88.4464
-152.372	66.5948	-88.3641
-1000	-1000	-1000
-168.087	60.301	-89.5051
-154.304	40.5999	-89.0869
-151.047	68.5795	-80.3946
-142.211	54.3484	-79.2189
-165.68	62.0241	-91.0434
-151.959	43.1431	-89.4602
-162.17	67.4952	-89.344
-144.18	45.0895	-89.6356
